606798.61291060818;6724143.3522402653;248
606795.88696964248;6724141.1538200248;248.1
606793.41789568716;6724139.5202504294;247.7
606790.53451779136;6724137.094270126;247.2
606789.64617265901;6724133.8360219244;247
606788.58054509689;6724131.0182796149;246.8
606787.85955239937;6724127.6535610743;246.7
606786.58511508885;6724124.49528585;246.5
606785.85419443704;6724121.4646025775;246.4
606782.3692860906;6724119.020757881;246
606778.28461891355;6724118.3421902312;245.5
606774.68041362555;6724116.2291388139;245
606771.8964465711;6724114.1404576181;244.8
606770.25905553822;6724110.3027476491;244.8
606767.25634956814;6724108.2075724602;244.7
606764.66618781141;6724105.1216655727;244.8
606761.52588405716;6724102.1308626719;244.8
606757.56048221455;6724101.1215325175;244.5
606755.38462137454;6724098.8280409472;244.5
606752.73314523383;6724095.9632085636;244.3
606751.01458525413;6724093.0146431997;244.2
606749.9273001916;6724089.0818391843;244.2
606749.21287447936;6724085.4944390515;244.2
606748.46029838943;6724081.3486902164;244.2
606747.37300616654;6724077.4158870801;244.2
606746.13158147363;6724073.1441773046;244.2
606745.02774964122;6724069.7680997495;244.3
606744.51882101793;6724066.6325766528;244.5
606745.47134640557;6724062.2031387603;245.1
606745.72621314065;6724057.3072087383;245.6
606746.14690611628;6724054.1992942132;245.9
606748.13028120913;6724051.9178921971;246.4
606749.06958612613;6724047.9338350669;246.9
606749.95420893503;6724043.9481540797;247.4
606751.53980389296;6724040.3176216986;247.9
606753.46011988027;6724036.4741449961;248.6
606753.98688183259;6724033.4808246288;248.9
606754.41750446626;6724030.0388762159;249.3
606755.84236375976;6724026.2921282491;249.8
606756.83305912942;6724022.4210422495;250.3
606757.8784406319;6724018.5515807383;250.8
606758.81776258838;6724014.5675261198;251.3
606760.27085832832;6724011.7131636478;251.7
606761.76695038949;6724007.4113175208;251.4
606763.17859564396;6724004.109952163;251.2
606765.39397481829;6724001.389676868;251.2
606767.36570096761;6723997.6591766952;251.1
606769.98041692318;6723994.3935500262;251.2
606771.99691334111;6723990.9987115413;251.3
606773.3505811973;6723987.8070705933;251.4
606774.85507519194;6723985.0656832699;251.6
606777.53110674559;6723981.5789966015;252.2
606780.01331867918;6723979.0895425724;252.8
606781.3901521787;6723975.1184901055;252.8
606784.32639037143;6723972.0853109518;253.2
606786.76716012578;6723969.1488572042;253.3
606788.72900014115;6723965.7524032705;253
606790.50693979347;6723963.01914577;252.8
606792.11751839845;6723960.3923598593;252.6
606794.12743662915;6723957.2202233737;252.5
606795.92854188918;6723953.7075541029;252.4
606796.63594395295;6723950.1623896183;252.4
606798.05094881624;6723946.7496927409;252.9
606799.45933949715;6723943.5596862286;253.3
606799.94469610322;6723940.119367945;253.7
606800.58749328996;6723936.9066141099;254.1
606801.43074032955;6723932.4739410095;254.6
606802.36020158068;6723928.8239322118;255.1
606803.52825790166;6723924.5123538049;255.7
606805.66411828436;6723920.7867488898;256.5
606806.88355785643;6723916.5881413845;257.3
606807.20155724511;6723913.2542941486;257.9
606807.50963139068;6723910.2544816472;258.3
606807.27746313461;6723907.0157298148;258.7
606806.95246476587;6723903.2170036165;259.2
606806.78490672424;6723899.6458420949;259.7
606806.62727359147;6723895.740645905;260.3
606806.96181575418;6723891.8500742121;260.9
606808.11003538873;6723888.2065666988;261.5
606809.53830587619;6723884.3484946601;262
606811.41574450803;6723881.9525318835;262.3
606813.10421802965;6723878.547965874;262.6
606813.83149894106;6723874.3347354131;262.9
606813.69372252806;6723869.7614696091;263.3
606812.9958445325;6723865.6173330275;263.8
606812.51009404485;6723861.702386491;264.2
606812.99877746706;6723858.1507251728;264.5
606814.68395342492;6723854.8575047711;264.7
606816.59780585067;6723851.2367508179;265.1
606817.47591979126;6723847.4737759391;265.7
606817.25367881078;6723843.9009889802;266.3
606816.90882816061;6723840.77033142;266.9
606816.74789026729;6723836.976479847;267.5
606816.36158588482;6723833.3988177432;268
606816.8220577162;6723828.9547728179;268.8
606817.96368558728;6723825.5339581957;268.7
606819.25283326372;6723822.6747437082;268.3
606821.06063944625;6723818.9393969281;267.6
606822.33481084928;6723814.7424197951;266.3
606824.14593263657;6723810.8957296545;265.1
606826.11450258503;6723807.2766058305;264.3
606827.07884611189;6723804.2962978762;263.9
606827.55431174836;6723801.1900180569;263.6
606827.81433647824;6723797.9658924285;263.2
606828.01967378042;6723794.7401415668;263.9
606828.40561969206;6723790.9625421287;264.9
606829.42465637275;6723787.9838600578;265.7
606830.01281000103;6723784.7694862531;266.4
606829.84195209004;6723781.3096688362;267.2
606830.48810381081;6723777.985575527;267.8
606832.13187707623;6723774.2453583265;268.2
606833.77234433359;6723770.6164867282;268.3
606834.78808089602;6723767.7491510175;268.3
606835.75905849086;6723764.5461556222;267.9
606836.07046993077;6723761.4350008564;267.6
606836.84586182353;6723757.4460902242;267.2
606838.3288940473;6723753.5896547921;266.6
606840.07875238592;6723749.9640368139;266.6
606841.4706988926;6723747.3307706993;266.6
606843.97958275443;6723743.9506006772;266.7
606846.95088186953;6723741.587165839;266.8
606849.84259455884;6723738.2183785886;266.8
606853.38395635167;6723735.0917908195;266.8
606854.68639919115;6723731.7872093543;266.8
606856.78931576246;6723729.1750825522;267.5
606859.51367095648;6723725.9127707621;268.2
606861.97955578519;6723723.9800960943;268.8
606864.45695587562;6723719.8189004445;268.7
606867.91876168875;6723715.6869715946;268.6
606870.74258378753;6723712.7619543876;268.4
606872.42787245009;6723709.468760455;267.8
606873.945786522;6723706.2820343124;267.3
606875.88135344791;6723703.7763855075;268
606876.74962392449;6723700.3474593107;268.4
606879.38622353633;6723698.1969846627;269.3
606880.02249937574;6723695.2069344865;269.6
606882.05911346804;6723691.1440873519;270.4
606885.033790641;6723688.6693386585;271.3
606888.19412164029;6723687.3145452347;272.2
606890.55397972383;6723685.2672927305;272.6
606892.11336474435;6723682.5275795748;272.8
606894.602472723;6723679.8155131852;272.9
606896.5164880174;6723676.1948008584;272.7
606898.47195224476;6723673.0210950961;273.6
606900.65280044882;6723669.6312061008;274.6
606901.58572385251;6723665.8698776336;275.6
606902.6015389309;6723663.0025606304;276.4
606902.77212006692;6723659.1071185926;277.4
606902.91621181159;6723656.1024350598;278.1
606903.80769508309;6723651.8941015564;279.1
606904.2616605598;6723647.6727571208;280
606904.64769186324;6723643.8951655878;280.5
606904.96909996099;6723640.4499821281;280.2
606904.85298759933;6723636.9917874942;279.9
606904.78163130069;6723633.869253695;279.7
606904.25779719825;6723629.3959446996;279.4
606903.64615942747;6723626.0344575066;279.1
606904.99674952624;6723622.9542098586;278.8
606906.83955507237;6723619.8886005068;278.6
606909.95850862074;6723618.0868200315;278.6
606915.81700379774;6723618.0381678361;278.8
606914.58722168242;6723615.2155106049;278.7
606910.096300103;6723626.3377207471;278.9
606903.20019049873;6723620.7833614619;278.7
606899.81429703091;6723618.676695195;279.3
606899.93349453271;6723614.6682820925;279
606903.10554031259;6723614.7626100648;278.1
606905.54994331941;6723611.7148901569;279
606906.64033187181;6723608.1811318807;280.3
606908.97204955295;6723605.2415062133;281.5
606910.58285861241;6723602.614772114;282.6
606911.14952704031;6723598.2853368083;284.1
606911.58363530971;6723594.7320621954;285.4
606913.38832572126;6723591.1081056232;286.8
606914.81018352206;6723587.4727641195;288.2
606916.20715660078;6723582.8336934522;289.9
606917.18155748525;6723579.5193747692;290.3
606918.15595996229;6723576.205056346;290.8
606919.32424158638;6723571.8935148846;291.5
606920.6947321879;6723568.1452042582;292
606922.94690818281;6723564.2002310697;292.3
606925.51900419081;6723562.3821970895;292.4
606928.01152684819;6723559.5588083947;292.4
606930.35653889331;6723556.1738171605;292.5
606932.13808145782;6723553.3292832756;292.4
606933.12575123238;6723549.5695896856;293.2
606933.66595482221;6723546.1309160879;294
606933.44710156927;6723542.4467774574;295
606935.03307055274;6723538.8163242377;296
606936.28095634095;6723535.5101448465;297.1
606937.99788473407;6723532.9980212543;297.8
606940.41748686961;6723528.9465946704;299
606942.19242507219;6723526.3247551955;299.8
606945.13746282703;6723524.8521579718;300.3
606946.92234351556;6723521.8962864866;301
606947.45925028704;6723518.5689596683;301.4
606947.3398542644;6723515.2221085494;301.7
606945.51352771244;6723517.730973768;301.4
606943.14690926636;6723520.0008806735;301.2
606942.8866193071;6723515.8697354607;301.6
606943.92568771925;6723512.2230165247;302
606947.07456193434;6723509.4191644946;302.3
606950.22844608477;6723508.287113714;302.4
606953.18343929294;6723506.4804886486;302.2
606950.11405681598;6723506.6120610461;302.5
606947.10106090934;6723508.5284063639;302.3
606943.21461188421;6723508.5242346236;302.3
606946.38174484367;6723506.9468013989;302.5
606949.32510658726;6723503.6910641892;302.8
606950.98567329429;6723499.3941763239;303.2
606952.56173863763;6723496.0977649558;303.5
606955.58137280226;6723493.9587345989;302.9
606957.26682914456;6723490.6655795518;302.8
606958.73020612437;6723487.4772612397;302.7
606960.14551857719;6723484.0646267813;302.7
606961.32549964543;6723481.202207692;302.8
606963.01096650737;6723477.9090552796;303
606964.09150498011;6723474.7093483005;303.4
606964.85382802086;6723471.1658436479;303.9
606965.55814674194;6723467.7320566121;304.4
606966.095075452;6723464.4047325393;305
606966.47455239703;6723460.8498371206;305.5
606966.8540298501;6723457.2949417476;304.9
606966.95341745624;6723453.9545993228;304.2
606967.0528050327;6723450.6142569091;303.6
606968.46482461004;6723447.3129704054;302.9
606970.53316320502;6723444.0312128225;302.4
606972.84515313257;6723441.7596960999;302.5
606975.43392470479;6723439.384973309;302.7
606977.10616879724;6723436.5372063136;302.6
606978.58283534786;6723432.9035169482;302.4
606979.68327827344;6723429.0357461339;302.4
606981.13344341936;6723426.2928156853;302.9
606982.67806443165;6723422.2153765531;303.6
606982.88185940613;6723417.2064911025;303.8
606983.47681541857;6723413.7694524163;304.1
606984.113212317;6723410.7794203283;304.3
606982.61819278647;6723405.8314253315;304.1
606981.7463600724;6723402.0164086996;304.1
606981.03361202776;6723396.5344763771;304.6
606981.89372991538;6723391.5451213466;305.6
606982.97925209266;6723386.3395872684;306.6
606984.31836673571;6723381.8102597268;307.6
606985.34093986603;6723378.7202761862;308.2
606985.65580475505;6723375.4977894612;308.8
606987.00654532504;6723372.4175719423;309.5
606983.98669872084;6723367.2013145061;309.8
606983.16954954527;6723363.3879253287;310.2
606980.49279086688;6723359.5192005718;310.3
606979.01267661329;6723355.9089718349;310.6
606978.49718030356;6723352.9961065901;310.9
606976.45686367853;6723349.8149831509;311
606975.40104490553;6723346.663154521;311.2
606974.83910222014;6723341.6314851595;311.8
606974.56725584262;6723339.7288602488;312
606974.35010377713;6723337.8278627759;312.2
606974.07825671684;6723335.9252379127;312.5
606971.35833468963;6723329.8263709815;313.8
606969.59972077364;6723324.5362113146;315
606970.49478079064;6723327.5718112634;314.3
606973.11513178481;6723325.9781268239;314.6
606976.14154054888;6723323.6164232315;315.4
606973.88748560916;6723325.7782209394;314.7
606972.82834317675;6723322.7377379639;315.3
606972.4255381081;6723319.7167838346;316
606968.7692253401;6723317.4905739771;316.6
606964.8543758156;6723316.5939956093;316.8
606962.61180752423;6723312.8496477455;317.6
606962.17748533166;6723309.0476545254;318.4
606961.14814028598;6723305.0050725853;319.2
606959.08459117077;6723302.6033727005;319.8
606954.45537307591;6723301.7969973674;320
606949.53942822514;6723301.4278718159;320.1
606945.99748736329;6723300.8767376486;320.3
606939.38920199277;6723296.6682149945;321.4
606935.13290463632;6723296.2072870322;321.3
606926.38336888689;6723297.7301508272;320.2
606925.42192105006;6723293.2438272275;321.6
606929.64328778337;6723289.3574181283;323.2
606926.78748079936;6723287.8237210419;323.4
606923.55051676801;6723288.061782524;323
606920.67826823168;6723290.762444281;321.9
606919.79663865548;6723294.6367386635;320.6
606917.5906748611;6723297.022887541;319.7
606914.47145032126;6723298.8246633848;318.9
606911.39368011267;6723301.0734474175;318
606907.12586325617;6723302.8410743158;317.1
606903.56577706523;6723304.741193247;316.4
606900.4979508816;6723306.6559522022;316.4
606896.92462976975;6723309.0014567338;316.3
606894.27119785245;6723311.7086442355;316.2
606890.66967390734;6723313.1617705151;316
606886.93212970684;6723311.8247765061;315.5
606882.56976612937;6723311.249313714;315
606879.14888217545;6723312.1506056134;314.6
606875.80255463661;6723312.385457932;314
606872.65672087681;6723311.4003982376;313.5
606869.27555659146;6723310.9655620325;312.9
606865.64077392896;6723309.8545314595;312.6
606862.33746921411;6723308.641913997;312.9
606859.17839126452;6723308.1022453494;313.1
606855.33318753936;6723308.5451754602;313.2
606851.6785435843;6723308.1022278694;313.5
606849.25853265857;6723304.7984544681;314.4
606847.64901805157;6723301.8530992744;315.1
606845.40962952666;6723297.9974809829;315.3
606844.03212530469;6723294.6132500516;315.5
606842.56508081045;6723290.5577000389;315.7
606840.80470269581;6723287.1620926401;315.7
606839.35264131136;6723284.4443070907;315.8
606836.89114124025;6723280.6935377773;315.7
606835.17883073771;6723277.5222481964;315.5
606833.73006938875;6723274.6931202114;315.4
606832.31439093919;6723270.7505447268;315.3
606831.49043661659;6723267.1598817511;315
606830.66317194107;6723263.6805638066;314.7
606829.79113493231;6723259.8655864401;314.4
606829.50751690171;6723256.5138656888;314.2
606829.05981032376;6723253.1572694033;314
606829.00489980658;6723249.4780150596;313.8
606829.37763206474;6723246.1457966892;313.7
606829.60281858314;6723242.2519787205;313.5
606828.60153112793;6723239.1018202584;313.3
606828.01950701152;6723234.738245368;313.3
606827.69111249712;6723231.050865287;313.3
606827.37595034856;6723226.9181060186;313.2
606826.70945067273;6723223.5550095532;313.2
606826.18873347179;6723218.9703706112;313.2
606826.13050882088;6723215.4024612932;313.1
606826.43861836579;6723212.4026520234;313.2
606826.53125012736;6723209.2849973906;313.2
606827.02329984831;6723205.6219947739;314.3
606826.2440928556;6723202.3669930203;315.2
606825.70352071407;6723198.4504231298;316.4
606825.11486670922;6723194.3095386159;317.8
606824.74830679549;6723190.0638098735;319.2
606824.65523046849;6723185.8262067549;320.5
606824.80917316861;6723182.4874876793;321.6
606825.18190418265;6723179.1552690919;322.7
606825.43531684519;6723176.1538347164;323.5
606826.18431234569;6723173.0556817399;324.2
606828.10841638048;6723169.1008987427;324.7
606829.48555163702;6723165.1298648724;325.3
606831.2605679353;6723162.5079707727;325.4
606832.04596276022;6723158.1850261968;326.1
606831.60816509207;6723154.4943956556;327.3
606832.63727337786;6723151.1816804884;327.6
606831.76167539903;6723143.8004194004;330.4
606830.79674806481;6723139.425468144;332.5
606831.16110524244;6723134.5327978851;334.2
606830.43988823541;6723131.1680759937;335.6
606830.75131205434;6723128.0569224767;336.7
606828.38077357609;6723123.0829931675;338.8
606827.27997339866;6723119.595551094;340
606825.85429089342;6723115.9870138522;341.1
606825.06667337893;6723111.1715605855;341.4
606824.82272690034;6723106.4837033348;341.7
606824.2190482209;6723101.0050568692;342.1
606824.19720038935;6723096.2123553203;342.4
606824.86658269807;6723092.1088488428;342.6
606825.2243159716;6723087.4388678577;342.9
606825.17600349418;6723083.5369247179;342.9
606824.43976552505;6723078.8344417345;342.8
606822.38591232244;6723076.0987885706;342.7
606820.66509195184;6723071.3670554571;342.6
606819.22437627532;6723066.4207586953;342.4
606817.33614195872;6723061.7954970645;342.2
606814.70043152885;6723058.3739049314;342.1
606812.82057822065;6723055.309097914;341.9
606810.79316259641;6723051.6826932644;341.7
606808.75912762107;6723048.2789794141;341.6
606806.55437640485;6723045.0930819064;341.5
606804.01481152023;6723042.1201267168;341.3
606801.87798049324;6723038.4904777436;341.3
606800.42246991175;6723035.8840546729;341.3
606798.66852625704;6723032.2657807777;341.4
606797.2659249953;6723027.8778421758;341.6
606796.43194243009;6723024.6212234553;341.9
606795.64935052535;6723021.4775744071;342.1
606794.65126611886;6723018.2160822125;342.5
606793.16749774083;6723014.7172791818;342.8
606790.97263133014;6723011.1973572494;343
606790.35743687255;6723007.9472383931;343.3
606790.03227414528;6723004.1485184198;343.6
606789.26289851102;6723000.5594916977;343.8
606788.52658951969;6722995.8570170905;344.1
606787.1008112753;6722992.2484965231;344.2
606785.79104334954;6722988.4205359304;343.7
606786.55987292528;6722984.6543064471;343.3
606787.3055563391;6722981.6674907785;342.9
606787.73957417125;6722978.1142040817;342.5
606787.68129110849;6722974.546296726;342
606787.82858141477;6722971.4302666904;341.5
606788.44323513214;6722967.3251296496;341
606788.10814340273;6722963.8604444843;340.5
606787.98854555143;6722960.5136022642;340
606788.87008906761;6722956.6392775569;339.6
606789.40689711762;6722953.3119297968;339.4
606789.61219587841;6722950.0861796271;339.1
606790.77716648253;6722945.8859437294;339.1
606792.27874765126;6722943.255907475;339.6
606793.69738500169;6722939.7318642382;340.1
606795.15749776526;6722936.6548253652;340.9
606796.18992753094;6722933.2307555033;341.6
606796.40515329828;6722929.6709713396;341.9
606797.3281839987;6722926.2436525095;343.5
606798.18990117894;6722923.0373988263;344.8
606799.19409248815;6722918.7209467972;346.4
606799.83700841188;6722915.5081947623;347.5
606800.81143911043;6722912.1938463058;348.7
606801.24216683896;6722908.7519060997;349.6
606801.2999079806;6722904.9645585399;350.4
606801.57976124389;6722901.0723650847;351.3
606803.29177137557;6722896.8883804437;351.6
606805.22589807538;6722892.5995509094;350.8
606806.68272991723;6722889.633861389;350.3
606808.26550362271;6722886.1146981725;349.7
606809.53991490928;6722881.9177178973;348.9
606810.78125496779;6722878.8341858657;348.3
606812.2513259718;6722875.4231194314;347.7
606814.5485405256;6722871.813737656;347.2
606816.31527931616;6722867.6313839909;346.8
606817.79858983413;6722863.7749406733;347.6
606818.88575938623;6722860.3525021719;348.2
606819.46738261124;6722857.3608181579;348.8
606820.34897786507;6722853.4865010576;349.4
606821.4163062037;6722850.7321319375;349.6
606822.50348231569;6722847.3096945072;349.9
606823.31053400948;6722844.1018217085;350
606823.85069140908;6722840.6631342825;350.2
606824.87324665685;6722837.5731068114;350.1
606825.70345662732;6722833.5858211787;349.2
606826.12428905629;6722830.4779182374;348.6
606826.76723949867;6722827.2651709598;348
606828.06992830918;6722823.960580335;347.2
606837.28794316319;6722821.448366981;345.3
606835.55424156354;6722824.5172629803;345.1
606839.20607336378;6722825.0715341158;346.2
606835.36697760737;6722825.2918006126;345.2
606834.80979014025;6722821.9319552099;345.2
606834.72330234433;6722817.4716640171;344.9
606834.34014452808;6722813.7826601053;344.7
